material_id,formula,n_pred_n0,n_target
mp-768406,Li24Ti7Cr5O36,2.2401,0.0
mp-768420,Li24Ti7Cr5O36,2.2342,0.0
mp-768606,Li2MnSiCO7,2.0575,0.0
mp-769418,Ti6Fe8O21,2.4054,0.0
mp-769524,Li11Nb4(Ni3O8)3,2.1891,0.0
mp-770370,V3BO6,2.3525,0.0
mp-770492,Li24Mn11CrO36,2.3695,0.0
mp-770561,Mn2P4O13,1.9663,0.0
mp-770619,Li24Mn11CrO36,2.4029,0.0
mp-770668,Li24Mn11CrO36,2.3687,0.0
mp-770669,Li24Mn11CrO36,2.3573,0.0
mp-770833,Li2SnBO4,1.8249,0.0
mp-770848,Li2TiCo2O5,2.4557,0.0
mp-770880,Li3Ni(BO3)2,1.9914,0.0
mp-770903,Li3Mn(BO3)2,1.9639,0.0
mp-770912,Na2MnSiCO7,1.9778,0.0
mp-770954,Li4Nb2V3Cr3O16,2.3347,0.0
mp-771270,Na3VAsCO7,1.7107,0.0
mp-771333,LiMnH4(SO5)2,1.7396,0.0
mp-772076,Sr4Li4Nb5FeO20,2.2958,0.0
mp-772334,Li3Fe3TeO8,2.1515,0.0
mp-772526,Li6Mn(BO3)3,1.7579,0.0
mp-772974,Li2U(WO5)2,2.2016,0.0
mp-773751,Fe3(OF2)2,1.9044,0.0
mp-774360,Mn2V3Ni(PO4)6,2.1371,0.0
mp-774444,Li2Mn3(SiO3)4,1.6879,0.0
mp-774621,Li5MnO4,2.1063,0.0
mp-774669,Li4V2Cr3Sn3O16,2.1261,0.0
mp-774732,Li5BiS4,2.3692,0.0
mp-775156,LiMnSiO4,2.3458,0.0
mp-775232,LiCr4(PO4)3,1.9071,0.0
mp-775302,Li2Cr(Si2O5)3,1.7191,0.0
mp-775524,Li2V3FeO8,2.3546,0.0
mp-775564,Li2TiV3O8,2.302,0.0
mp-775888,LiVF4,1.4525,0.0
mp-775900,NaLiCu(PO3)3,1.6859,0.0
mp-775928,Li2VPO5,1.9057,0.0
mp-776004,Li4CoO4,1.9978,0.0
mp-776205,Hf2N2O,2.7309,0.0
mp-776279,Li9V19O48,2.4473,0.0
mp-776433,LiV4O5F7,2.1455,0.0
mp-776461,BaNb3NO7,2.322,0.0
mp-776870,Li2V3SnO8,2.2662,0.0
mp-777044,Li32Ti3Cr13O48,2.3796,0.0
mp-777048,MnVP2(O4F)2,2.1488,0.0
mp-777580,V5O12,2.6704,0.0
mp-777675,Li3V5O12,2.1323,0.0
mp-777737,Fe5(OF4)2,1.7462,0.0
mp-778157,Fe5O3F7,1.8742,0.0
mp-778176,LiV6O7F5,2.3203,0.0
mp-778225,Fe5O3F7,1.8817,0.0
mp-778284,Li4V3Co2Sn3O16,2.0905,0.0
mp-779116,Li2Ti3SnO8,2.281,0.0
mp-779704,Si(HgO2)2,2.1662,0.0
mp-780391,LiMnP3HO10,1.7045,0.0
mp-780403,NaCu3O2,2.4156,0.0
mp-780579,Li3V3P8O29,2.042,0.0
mp-781050,Li4CrSb(TeO6)2,2.2087,0.0
mp-781901,NiH18(IN)6,2.1524,0.0
mp-8231,ZrSO,2.8731,0.0
mp-849267,LiVCrO4,2.426,0.0
mp-849364,Li2Mn2P2(H4O5)3,1.7039,0.0
mp-849409,V4(OF3)3,1.8868,0.0
mp-849470,Li7Co(O2F)2,1.8496,0.0
mp-849712,Li3V4(OF3)3,1.9018,0.0
mp-849742,LiFe4(BO3)4,1.804,0.0
mp-850223,Fe3OF5,1.7153,0.0
mp-850788,VOF2,1.9581,0.0
mp-862605,Rb4Zr6CCl18,1.9442,0.0
mp-863360,Li3V3P8O29,2.0173,0.0
mp-863388,Li3V3P8O29,2.031,0.0
mp-864664,Na3Np(HO3)2,1.7158,0.0
mp-866654,Cs2MoSe4,2.0369,0.0
mp-867789,LiV2O3F,2.39,0.0
mp-9518,NdZnPO,2.9267,0.0
mp-971684,C3N4,1.8689,0.0
mp-989534,LaMoN3,3.051,0.0
mp-989573,Rb2BrCl6F,1.8249,0.0
mp-989591,K2BrCl6F,1.8465,0.0
mp-997009,BaAuO2,2.4192,0.0
mvc-10235,CaV2O4,2.1972,0.0
mvc-10308,Mg(MoO2)2,2.1456,0.0
mvc-10541,ZnCr3P3O13,2.0414,0.0
mvc-2225,Ba2CuMo2F14,1.5934,0.0
mvc-3072,Zn4Ni5(TeO6)3,2.1496,0.0
mvc-4371,Ca2TaFeO6,2.2415,0.0
mvc-5260,V2ZnO4,2.4842,0.0
mvc-5659,SnO2,2.0415,0.0
mvc-8343,CaCrNiP2O9,1.8334,0.0
mvc-8965,TiZnSb(PO4)3,1.9953,0.0
mvc-9019,LaMgFeMoO6,2.3246,0.0
mp-1006588,Zn3In2O6,2.2678,0.0
mp-1018115,PbS,3.3348,0.0
mp-1018807,MoSe2,3.0239,0.0
mp-1019521,Ba3MgGeN4,2.6075,0.0
mp-1023928,MoWSe4,2.9772,0.0
mp-1025573,Te2W,2.8053,0.0
mp-1025689,Mo(WS3)2,2.8793,0.0
mp-1025922,Mo2WS6,2.7867,0.0
mp-1028452,Te3W2Se,2.7577,0.0
mp-1036862,Mg30NiBiO32,1.8451,0.0
mp-1036911,Mg30CoBiO32,1.8415,0.0
mp-1077107,HgO,2.3663,0.0
mp-1078318,Mn(SbO3)2,2.0403,0.0
mp-1078600,TmAgTe2,3.2727,0.0
mp-1078621,TlInS2,2.7206,0.0
mp-1078680,MgSiSb2,3.5334,0.0
mp-1079232,Cs2HgPdCl6,1.8824,0.0
mp-10931,HoSF,2.3734,0.0
mp-1094075,P,2.0215,0.0
mp-1100688,Li9Mn2Co5O16,2.5152,0.0
mp-1100719,Li9Mn2Co5O16,2.4837,0.0
mp-1101302,Ti3MnSn2(PO4)6,2.0206,0.0
mp-1101493,LiV2(PO4)3,2.2088,0.0
mp-1101530,LiMnP2O7,1.8625,0.0
mp-1101570,Li3Mn(PO4)2,1.8235,0.0
mp-1102900,Ag2S,3.1715,0.0
mp-1102937,BrNO,2.2173,0.0
mp-1103360,Rb3NiO2,1.7727,0.0
mp-1104182,MoPO5,2.1439,0.0
mp-1104323,VPO5,2.5082,0.0
mp-1105394,Sr2HoMoO6,2.1622,0.0
mp-1111254,K2LiMoI6,2.3559,0.0
mp-1111985,K2InAgCl6,1.8622,0.0
mp-1112176,CsTlCl3,1.8535,0.0
mp-1113011,Cs2LiMoI6,2.2418,0.0
mp-1113623,Cs2GaAgCl6,1.8494,0.0
mp-1113880,Rb2AlCuF6,1.5937,0.0
mp-1114525,Rb2InSbCl6,1.9108,0.0
mp-1173962,Li3Mn2O5,2.5549,0.0
mp-1174385,Li5Mn2CoO8,2.3993,0.0
mp-1174418,Li4MnCo2O7,2.515,0.0
mp-1174493,Li7Mn2(CoO4)3,2.4705,0.0
mp-1175313,Li7Mn5O12,2.4191,0.0
mp-1175314,Li7Mn5O12,2.3946,0.0
mp-1175395,Li9Mn2Co5O16,2.4836,0.0
mp-1175562,Li9Mn2Co5O16,2.4923,0.0
mp-1175578,Li9Mn2Co5O16,2.5044,0.0
mp-1175669,Li9Mn2Co5O16,2.4889,0.0
mp-1175736,Li9Mn2Co5O16,2.4908,0.0
mp-1175947,Li9Mn2Co5O16,2.4801,0.0
mp-1176285,Li9Mn2Co5O16,2.5052,0.0
mp-1176296,Li9Mn2Co5O16,2.4963,0.0
mp-1176435,MnGaO3,2.5246,0.0
mp-1176710,LiMnP2O7,1.8536,0.0
mp-1176930,Li6V3P8O29,1.851,0.0
mp-1176942,Li6V3P8O29,1.8567,0.0
mp-1177072,Li5SbS,2.4759,0.0
mp-1177175,Li5Fe2P2(CO7)2,1.7055,0.0
mp-1177221,Li4V3Fe3(WO8)2,2.183,0.0
mp-1177344,Li4VFe3O8,2.1841,0.0
mp-1177475,Li4MnP2O9,1.974,0.0
mp-1177789,Li32Mn13Cr3O48,2.3709,0.0
mp-1177821,Li2V3FeO8,2.3631,0.0
mp-1178146,K2TlPCO7,1.7091,0.0
mp-1178210,FeOF,2.0589,0.0
mp-1178293,Fe5(OF4)2,1.7558,0.0
mp-1178302,Fe3OF5,1.7138,0.0
mp-1178314,Fe6O5F7,2.0567,0.0
mp-1178402,Fe5(OF4)2,1.7438,0.0
mp-1179451,V2P2H6PbO14,1.9354,0.0
mp-1183410,Ba5V5O14,2.2329,0.0
mp-1184859,HI3,1.6423,0.0
mp-1189105,Mn2FeSbO6,2.2696,0.0
mp-1189263,Pd(NO3)2,1.9721,0.0
mp-1189633,Sb2S3,3.3643,0.0
mp-1189719,Er3Tl2Cu5S8,3.0542,0.0
mp-1190156,Ba2GdGaSe5,2.5681,0.0
mp-1190325,Ag2P2PdO7,2.0897,0.0
mp-1190395,FePH12(CBr)4,1.6317,0.0
mp-1190805,CeP2H2CO6,1.7973,0.0
mp-1190897,CoB4O7,1.8349,0.0
mp-1190997,Na3TiF8,1.5005,0.0
mp-1191402,GdMnGe2O7,2.2521,0.0
mp-1191613,AsS2,2.6909,0.0
mp-1191625,TePIr,4.186,0.0
mp-1191985,BaNdCuS3,2.7352,0.0
mp-1192782,CuRe2(H2O3)4,1.7162,0.0
mp-1193453,Te7IrBr7,2.6896,0.0
mp-1194332,Yb(BiS2)2,3.3226,0.0
mp-1194809,Rb8Cu6As8S19,2.3766,0.0
mp-1195160,Al2Cu2Bi2S3Cl8,1.9979,0.0
mp-1195231,Ca2Mn2Si4H8O17,1.745,0.0
mp-1195398,CeCO4,2.0885,0.0
mp-1195550,K2Ce(PO4)2,1.7117,0.0
mp-1195701,TlAgPSe3,2.9706,0.0
mp-1196139,Mg3Sb2,3.1638,0.0
mp-1196650,Na2(ReSe2)3,2.9577,0.0
mp-1197488,Er2ZrS5,2.945,0.0
mp-1197848,Cs5As5Se9,2.1813,0.0
mp-1198905,Cs12Sn8GeO4,2.4257,0.0
mp-1199056,RbGe,2.8304,0.0
mp-1199790,Cs10P4PdSe16,2.0232,0.0
mp-1199834,Cr4Xe5F44,1.6438,0.0
mp-1199857,BaMnO2,2.0908,0.0
mp-1199885,Li12Mo5O17,2.1666,0.0
mp-1200058,Sr4Mn3O10,2.5233,0.0
mp-1200076,Cr2XeF10,1.6434,0.0
mp-1201790,CsP7,2.5191,0.0
mp-1202948,Ba3(AlP2)2,2.9544,0.0
mp-1203016,Ba3Al3As5,3.1316,0.0
mp-1203061,TcF4,1.7982,0.0
mp-1203442,CoP4F12,1.4251,0.0
mp-1204033,LaTlGeSe4,2.8793,0.0
mp-1204595,Gd4Si2S3O7,2.202,0.0
mp-1204779,Al2Bi7Ru(BrCl4)2,2.0135,0.0
mp-1205246,MnSb2H18(Se2N3)2,1.9893,0.0
mp-1205264,Na7Mn5P3H6O15F13,1.6564,0.0
mp-1205498,RbNdNb2O7,2.1894,0.0
mp-1208114,V3ZnFe2O11,2.2304,0.0
mp-1208742,Sr4Mn3BO10,2.3426,0.0
mp-1209329,PrVO3,2.5384,0.0
mp-1209449,Rb3LuCl6,1.6251,0.0
mp-1212594,In3Te3Br,2.8274,0.0
mp-1212632,La7Cr2BO17,2.0944,0.0
mp-1212667,Ge19(SbBr)4,3.7085,0.0
mp-1212718,Ga3Te3Br,2.6231,0.0
mp-1213206,CsP7,2.5171,0.0
mp-1213389,CsLu(TaBr3)6,2.2126,0.0
mp-1213395,CsLa(TaBr3)6,2.1727,0.0
mp-1213727,Cs2(PSe2)3,2.1346,0.0
mp-1215549,Zn2Si2AsP3,3.2449,0.0
mp-1215550,Zn2InAgTe4,3.0976,0.0
mp-1216818,VCo5AsO10,2.3492,0.0
mp-1217004,V4Fe2HO12,2.3303,0.0
mp-1217030,TiBi2(O2F)2,2.4319,0.0
mp-1217271,Th2PNO,2.8355,0.0
mp-1217430,Y20Cu6(Pb3Se14)3,3.0549,0.0
mp-1217446,Ti2Tl3P5S18,2.364,0.0
mp-1218929,Sr10Fe5Mo4WO30,2.3638,0.0
mp-1219275,Re2Os(Se2Cl)2,2.8811,0.0
mp-1219303,Si3Ag10S11,2.7355,0.0
mp-1219562,Sb8I2O11,2.2764,0.0
mp-1219736,PrSO,2.42,0.0
mp-1220788,Na6Cd(SnS3)4,2.4649,0.0
mp-1221384,Na2Fe3SbO8,2.1631,0.0
mp-1221818,Mn2V2O7,2.2819,0.0
mp-1222448,Lu2Si9B36C,2.9491,0.0
mp-1222732,Li2TiMn2NiO8,2.3823,0.0
mp-1222738,LaTiNO2,2.9268,0.0
mp-1223454,KP4(WO4)8,2.156,0.0
mp-1223690,KAgSnSe3,2.5629,0.0
mp-1223781,InGaAs2,3.8663,0.0
mp-1224171,Hg11I2BrClO4,2.6775,0.0
mp-1224429,Hg15(As2Cl3)4,2.798,0.0
mp-1224833,Gd2MnCoO6,2.5622,0.0
mp-1225403,Dy(CuSe)3,3.3902,0.0
mp-1225863,Ho20Cu6(Pb3S14)3,2.8081,0.0
mp-1226840,CdIn2SeS3,2.8462,0.0
mp-1227022,CaZn3O4,2.2057,0.0
mp-1227984,Bi19(S9I)3,3.5302,0.0
mp-1228358,Ba2TiMnO6,2.5568,0.0
mp-1228411,Ba5Li2U3O15,2.1498,0.0
mp-1228523,Ba3UFe2O9,2.3739,0.0
mp-1232083,Dy2MgSe4,2.4666,0.0
mp-1232169,Mg(ScSe2)2,2.9264,0.0
mp-1238119,Be2Co(NF7)2,1.5039,0.0
mp-1246514,Y4S3N2,2.6365,0.0
mp-1246780,Ba5Zr2N6,2.6654,0.0
mp-1247171,Ba4CN4,2.4078,0.0
mp-1247784,Cs2Se,1.8183,0.0
mp-1275810,Li2Fe3TeO8,2.0835,0.0
mp-1281224,MnO,2.2171,0.0
mp-1282272,MnOF,2.2519,0.0
mp-1286813,SrLaTiMnO6,2.5489,0.0
mp-1287027,Na(CoO2)3,3.0655,0.0
mp-1287641,V3Zn2O8,2.5696,0.0
mp-1299695,Sr2MnNbO6,2.5754,0.0
mp-1302599,Li5MnO3F,1.8499,0.0
mp-1303525,Li3(CoO2)4,2.6157,0.0
mp-1304290,Li2Mn3NbO8,2.311,0.0
mp-1304468,Li2Mn3NbO8,2.3061,0.0
mp-1306174,Li2TiV3O8,2.3226,0.0
mp-1315819,LiMnCo3O8,3.1179,0.0
mp-1318458,Li2Mn3NbO8,2.3112,0.0
mp-13973,Gd2SeO2,2.388,0.0
mp-1517701,BaTbInWO6,2.2476,0.0
mp-1520127,BaYInWO6,2.2337,0.0
mp-1566890,Li4V(TeO4)3,2.2431,0.0
mp-1567247,MnZn(GeO3)2,1.9446,0.0
mp-1569694,Na6NiO4,1.9173,0.0
mp-1572819,ZnFe(GeO3)2,1.9887,0.0
mp-15792,LiGdSe2,2.6763,0.0
mp-15803,Y2MgSe4,2.4547,0.0
mp-17243,Pr3CuSnSe7,3.0874,0.0
mp-17597,Ca(ScS2)2,2.7789,0.0
mp-17688,CsGaTe2,2.5561,0.0
mp-17736,BaLu2CoO5,2.1949,0.0
mp-18199,Sr3TaAs3O,2.6458,0.0
mp-18335,Ba2Ge2Se5,2.6164,0.0
mp-18672,CsDy2Cu3Se5,2.9534,0.0
mp-18737,Nd2NiO4,2.3104,0.0
mp-18744,Sr2ErMoO6,2.1644,0.0
mp-18783,Ca2FeMoO6,2.3594,0.0
mp-19161,Ca2CoWO6,2.172,0.0
mp-19364,BaDy2CoO5,2.2019,0.0
mp-20406,Lu2V2O7,2.4696,0.0
mp-21317,BaEr2CoO5,2.1929,0.0
mp-21461,Rb2PbO3,2.0552,0.0
mp-21838,Ce(SeO4)2,1.8724,0.0
mp-22009,PbSe,3.876,0.0
mp-22212,NaSbO3,2.1779,0.0
mp-22574,HgP14Pb,3.5372,0.0
mp-26179,LiMnP2O7,1.9747,0.0
mp-26339,LiMnP2O7,1.9098,0.0
mp-26415,Li2V(PO4)2,2.0296,0.0
mp-26712,LiV2(PO4)3,2.1992,0.0
mp-26818,VP2O7,2.0765,0.0
mp-26896,LiV(PO4)2,2.2288,0.0
mp-277,Zr3N4,3.3614,0.0
mp-28095,Au2Se2O7,2.1701,0.0
mp-28387,PAuCl8,1.7831,0.0
mp-28608,Ga3Te3I,2.6791,0.0
mp-28810,Na2CS3,1.9941,0.0
mp-28975,Bi2(PSe3)3,3.0137,0.0
mp-29303,Tl4Sn5S12,2.7384,0.0
mp-29357,Zr6CCl14,2.3246,0.0
mp-29419,Hf(Te2Cl3)2,2.1513,0.0
mp-29420,Hf(Se2Cl3)2,1.9578,0.0
mp-29594,La5B4N9,3.074,0.0
mp-29612,RbEu2I5,2.0863,0.0
mp-29792,CaNb2O4,2.9021,0.0
mp-30895,Ba6Mn5O16,2.3467,0.0
mp-31256,U(SbO3)2,2.2222,0.0
mp-31980,LiMn(PO3)4,1.6627,0.0
mp-32471,LiV(PO4)2,2.2179,0.0
mp-3319,Mg(RhO2)2,2.7799,0.0
mp-39938,K2Re3CS5N,2.3562,0.0
mp-505037,BaHo2CoO5,2.1902,0.0
mp-505322,CsTa(CuTe2)2,2.6288,0.0
mp-530214,Fe2NiO4,2.3012,0.0
mp-531195,Sr2NF,2.1497,0.0
mp-531376,Li4Mn3Cl10,1.7704,0.0
mp-531604,LiMnO2,2.3531,0.0
mp-532091,Na26In4O19,1.8742,0.0
mp-532604,Na2Zr12B2I5Cl23,2.4371,0.0
mp-540566,V2Hg2O7,2.5727,0.0
mp-540618,K3IO5,1.6496,0.0
mp-540712,Fe3P2H3O11,2.0173,0.0
mp-541765,Ba9(NbN6)2,2.5115,0.0
mp-542058,Tl3B3Se10,2.721,0.0
mp-542826,Sc2PbSe4,3.368,0.0
mp-549333,NdBi2IO4,2.4796,0.0
mp-550117,Sm4Se3O4,2.7365,0.0
mp-551900,PrBi2BrO4,2.3792,0.0
mp-553242,NdBi2BrO4,2.3832,0.0
mp-554343,K2CuSbS3,2.2748,0.0
mp-554459,Pr6S4BrN3,2.6662,0.0
mp-555327,MnSeO4,1.8654,0.0
mp-555605,KMnPO4,1.6312,0.0
mp-555626,Na2Li8U11(WO22)2,2.1605,0.0
mp-555759,Re2(HgO2)5,2.1017,0.0
mp-556603,FeWClO4,1.989,0.0
mp-556782,Gd3CuSnS7,2.8136,0.0
mp-559019,Nd6S4BrN3,2.6329,0.0
mp-559251,K3Cr2(PS4)3,2.1461,0.0
mp-559281,Na3Cr2(PS4)3,2.2873,0.0
mp-559288,Gd(PO3)3,1.6995,0.0
mp-559573,UAgIO6,2.2621,0.0
mp-559900,CS3(Br2N)2,1.9883,0.0
mp-559923,Nb(PS4)2,2.1399,0.0
mp-560123,FeBi3(MoO6)2,2.3512,0.0
mp-560465,K11LiMn4O16,1.7151,0.0
mp-560666,K4Nb2Se11O,2.4863,0.0
mp-561894,Ba2CoMoO6,2.3679,0.0
mp-562735,Cs5FeO4,1.9433,0.0
mp-566278,WO3,2.5949,0.0
mp-567753,La3CuSnSe7,3.045,0.0
mp-568060,Na4Ge2Te5,2.7484,0.0
mp-568293,Ca3N2,2.4695,0.0
mp-568954,Nd3CuGeSe7,3.0765,0.0
mp-569309,RbMnCl3,1.8223,0.0
mp-570053,Bi8AsAuCl9,2.4545,0.0
mp-5706,SnPSe3,3.2142,0.0
mp-570652,Hg6BiAs4Cl7,2.5963,0.0
mp-570961,CdBiSe2I,3.1764,0.0
mp-571010,CsEr(TaBr3)6,2.1996,0.0
mp-571347,Pr3CuGeSe7,3.0587,0.0
mp-573755,CsTeAu,2.2962,0.0
mp-574909,K2NbS7,2.1549,0.0
mp-581174,K2V8O21,2.3478,0.0
mp-601257,DyCuPbSe3,3.3595,0.0
mp-601286,TbCuPbSe3,3.3621,0.0
mp-610917,O2,1.5652,0.0
mp-6182,CsTb2Cu3Se5,2.9537,0.0
mp-6244,HoCuPbSe3,3.3452,0.0
mp-626316,FeHO2,2.1438,0.0
mp-629082,Ba3MoN4,2.4348,0.0
mp-6304,Sr2GaSbO6,2.1333,0.0
mp-630866,Fe3Pb4ClO8,2.5147,0.0
mp-636284,WO3,2.6199,0.0
mp-662572,Ta3In2Cl9,2.1697,0.0
mp-669388,Gd2Se2O,2.7902,0.0
mp-672258,CsHo2Cu3Se5,2.9809,0.0
mp-675779,Li2Mo3S4,3.3837,0.0
mp-676338,MgIn2O4,2.1698,0.0
mp-680015,Re3(SeBr)7,2.3786,0.0
mp-680198,Cs4Th2P5Se17,2.2596,0.0
mp-680446,Cu3P4Se4Br3,2.6258,0.0
mp-683899,Cu2P8Se3Br2,2.9328,0.0
mp-683903,Cs3Nb2AsSe11,2.4538,0.0
mp-684022,LaTlGeSe4,2.877,0.0
mp-684705,CaLaMnMoO6,2.2777,0.0
mp-690122,Nd2Mo2O7,2.4121,0.0
mp-697692,LiCr(PO4)2,1.9366,0.0
mp-698702,CaSmMnSnO6,2.2315,0.0
mp-699370,Nb2CoO6,2.775,0.0
mp-699602,Li3Mo2P3O14,1.8233,0.0
mp-705116,Sr2MnMoO6,2.2386,0.0
mp-705314,Li3V3P8O29,2.0329,0.0
mp-705744,Fe5SiO8,2.2331,0.0
mp-720110,KRe3Os3(Se4Cl3)2,2.5552,0.0
mp-721239,Li10Ge(PSe6)2,2.234,0.0
mp-743640,Li3La8Ti9Cr3O36,2.467,0.0
mp-752725,LiAgF2,1.7736,0.0
mp-752738,Co3NiO8,3.4029,0.0
mp-752757,V2OF5,1.7883,0.0
mp-752814,Li2TiV2O6,2.3003,0.0
mp-752868,Li3Fe8(BO3)8,1.8351,0.0
mp-752997,V2O3F,2.5219,0.0
mp-753077,Li3V2Fe3O10,2.2794,0.0
mp-753144,LiMn2O2F3,2.2377,0.0
mp-753290,Fe3OF5,1.7131,0.0
mp-753350,MnVP2(HO5)2,2.3379,0.0
mp-753355,Ce5Y2O13,2.5213,0.0
mp-753538,Li7MnO5F,2.071,0.0
mp-753558,Li5MnO3F2,1.9973,0.0
mp-753763,Ce5Dy2O13,2.5727,0.0
mp-753792,Ce5Sm2O13,2.5591,0.0
mp-754103,CaNiO3,2.6309,0.0
mp-754105,Li4TiCrO6,2.1953,0.0
mp-754419,Li2Mn2SnO6,2.3386,0.0
mp-754499,LiMnCSO7,1.7107,0.0
mp-754931,Fe3(OF2)2,1.9609,0.0
mp-755167,InCoO3,2.8263,0.0
mp-755218,Li4Fe3Sn3(TeO8)2,2.1091,0.0
mp-755370,BaNb3NO7,2.3508,0.0
mp-755520,NaMnO2,2.124,0.0
mp-755845,Li5V3(NiO5)2,2.2317,0.0
mp-756323,Li2CuAsO4,1.9229,0.0
mp-756430,LiFeSiO4,2.0404,0.0
mp-756485,Cr2PO5,2.0778,0.0
mp-757269,Li3Fe4(BO3)4,1.8619,0.0
mp-757283,Li8V3P8O29,1.7341,0.0
mp-757328,Li7Mn2P7O24,1.7114,0.0
mp-757574,Ba8In8O19,2.166,0.0
mp-757792,Li5Fe8(BO3)8,1.8597,0.0
mp-757822,LiCoSiO4,2.0626,0.0
mp-757876,LiMnSi3O8,1.7435,0.0
mp-757953,ThNb4O12,2.5135,0.0
mp-757957,LiMnCO4,2.0775,0.0
mp-758316,La10Bi8O27,2.2167,0.0
mp-758340,Li4Mn3(SnO5)2,2.1303,0.0
mp-758446,LiV2(CO4)2,2.0379,0.0
mp-758626,Bi17(WO11)3,2.5037,0.0
mp-758773,FeOF,2.1246,0.0
mp-7588,CdGeO3,2.1664,0.0
mp-758837,LiCu(PO3)2,1.701,0.0
mp-758961,Li3Fe4(BO3)4,1.8747,0.0
mp-759157,V3(OF3)2,1.9499,0.0
mp-759159,Li5Fe8(BO3)8,1.8632,0.0
mp-759427,FeOF,2.1065,0.0
mp-759504,Fe10O11,2.3105,0.0
mp-759521,Li4V(CO3)4,1.7361,0.0
mp-759522,V6O7F5,2.2558,0.0
mp-759535,Na3Cu5O4,2.2524,0.0
mp-759554,V3O2F5,1.9238,0.0
mp-759623,LiMnF4,1.4921,0.0
mp-759874,LiCu(PO3)2,1.7151,0.0
mp-759930,LiVCr(P2O7)2,1.8962,0.0
mp-760209,LiVCr(P2O7)2,1.8914,0.0
mp-761011,Li3V3P8O29,2.0503,0.0
mp-761016,NaMnPCO7,1.9483,0.0
mp-761817,LiNbVO4,2.1197,0.0
mp-761971,LiLaNb4O12,2.5754,0.0
mp-763454,LiMn2OF3,1.6686,0.0
mp-763968,Li4V3Ni3(TeO8)2,2.2612,0.0
mp-764480,LiMnV(P2O7)2,1.9855,0.0
mp-764542,Li5Fe8(BO3)8,1.8688,0.0
mp-764554,Li5Fe8(BO3)8,1.8645,0.0
mp-764741,Li3Fe8(BO3)8,1.8323,0.0
mp-764896,Li7Fe8(BO3)8,1.8619,0.0
mp-764900,VOF,2.1788,0.0
mp-764927,Li4Cr(PO4)3,1.6845,0.0
mp-766124,BaV8O21,2.3457,0.0
mp-766467,LiCuS,2.9676,0.0
mp-767598,LiVPO5,1.9798,0.0
mp-767679,Li8TiMn3O12,2.5579,0.0
mp-768391,Li24Ti7Cr5O36,2.2298,0.0
mp-768392,Li24Ti7Cr5O36,2.2366,0.0
mp-768405,Li24Ti7Cr5O36,2.2255,0.0
mp-768430,Li24Ti7Cr5O36,2.2581,0.0
mp-768438,Li4TiCrO6,2.2639,0.0
mp-768449,Li24Ti7Cr5O36,2.2281,0.0
mp-768475,Li24Ti7Cr5O36,2.2338,0.0
mp-768714,Li4Ti2V3Ni3O16,2.3224,0.0
mp-768721,Li4MnV(PO4)3,1.7643,0.0
mp-769026,Li2BiO3,2.3201,0.0
mp-769462,Li2Nb6NiO18,2.5467,0.0
mp-769533,LiMn(PO3)4,1.6673,0.0
mp-769617,Li2VCrO4,2.1987,0.0
mp-769662,Li2TiFe2O5,2.2527,0.0
mp-769778,Ca2In2O5,2.1164,0.0
mp-770155,Li3V3(BO5)2,2.1665,0.0
mp-770558,MnP2O7,2.2526,0.0
mp-770622,Li24Mn11CrO36,2.355,0.0
mp-770629,Li2AlFeO4,1.8788,0.0
mp-770847,La2Cd2O5,2.2074,0.0
mp-771041,Na3CoSiCO7,1.8045,0.0
mp-771083,Li6Fe2P(CO4)4,1.7485,0.0
mp-771170,Li3Zn2Fe19O32,2.2988,0.0
mp-772196,Li6V3P8O29,1.8623,0.0
mp-772428,LiV(SO4)3,1.7718,0.0
mp-772571,Li4CrO5,2.2033,0.0
mp-772573,Li2Cr5B3O13,2.1289,0.0
mp-772953,Li2VFe3O8,2.2162,0.0
mp-772960,Li4Cr2(PO4)3,1.7707,0.0
mp-772980,Li6Te2O9,1.8693,0.0
mp-773582,LiTe(H3N)4,1.7096,0.0
mp-774385,Fe5(OF4)2,1.7514,0.0
mp-774388,V4(OF3)3,1.8782,0.0
mp-775001,V3FeO8,1.9481,0.0
mp-775122,LiLaNb4O12,2.5548,0.0
mp-775194,Li2Fe3WO8,2.1786,0.0
mp-775202,CrSb3(PO4)6,1.7342,0.0
mp-775897,Li4Ti3Fe2Sn3O16,2.0912,0.0
mp-775902,LiV3OF11,1.6418,0.0
mp-775997,V3P2O11,2.1655,0.0
mp-776115,Li2NbFe3O8,2.2261,0.0
mp-776144,Ti3FeSn2(PO4)6,1.9756,0.0
mp-776244,LiV2(PO4)3,2.1904,0.0
mp-776398,Li4Fe5Sb(PO4)6,1.8752,0.0
mp-776409,Li3MgNiO4,2.1552,0.0
mp-776469,LiMnP2O7,1.8894,0.0
mp-776500,Li3V2(OF)4,2.0721,0.0
mp-777538,Fe5O3F7,1.8585,0.0
mp-777542,Fe5O3F7,1.8664,0.0
mp-777578,LiMnP2(HO4)2,1.8829,0.0
mp-777587,Fe5O3F7,1.8813,0.0
mp-777750,Li32Mn13Cr3O48,2.3771,0.0
mp-777770,Li32Mn13Cr3O48,2.3778,0.0
mp-778088,Li32Mn13Cr3O48,2.3834,0.0
mp-778314,LiVF4,1.5097,0.0
mp-778433,Li3Cr2(PS4)3,2.3353,0.0
mp-778865,V4(OF3)3,1.8953,0.0
